2739,"""현송월이 입을보면은 아랫도리 옹달샘은 엄청클것같음."""
2740,"""현송월이니 김여정이니.. 쟤들 얼굴을 자꾸 봐야하는 이 정권 극혐."""
2741,"""세상에...왕조국가도아니고   세습에   심지어30대초반의여자가   실질적2인자하는   이상한국가시스템."""
2742,"""돼지년 빨갛게 달아올랐네~ ㅋㅋㅋ 삐족구두 신고 다리 부은 것 좀 봐라~ ㅋㅋㅋ"""
2743,"""현송월은 의전,외교쪽으로 전문가도 아니고  뭘안다고 저런자리에 끼는지 모르겟다.가서 합창단 연습이나 시킬것이지"""
2744,"""북한주민들 굶어죽는데 혼자 수백만원 넘는 샤넬 백들고 잘난 줄 아는 꼬라지 ㅠ 저런 놈들한테 대한민국 국민이 피땀흘려 낸 세금 갖다받치지 못해 안달난 좌파 정권 ㅠ 한심하다. 문씨는 3대세습독재정권 유지에 목매지 말아라."""
2745,"""핵을 무대로 위장평화 쑈쑈쑈"""
2746,"""특수요원이 여장하고 나타난거임...."""
2747,"""만나는건 만나는거고 축하할건 축하하고...근데 중요한것을 잊으면 안돼....들뜨지말고 냉철하고 차분하게....상대는 130만의 군대를 가진 호전적 집단이다"""
2748,"""현송월이 밤에 그렇게 잘한다더라. 그래서 죽이지도 못한다고 하더라."""
2749,"""한심한 언론 이 기사가 우리가 알아야 하나. 쓰레기 기사"""
2750,"""야당은 범죄자취급. 적국 3대세습 학살자 딸년은 상전취급ㅋㅋㅋ 언론도 맛이갔네"""
2751,"""송월타월 발 걸레로나 써야겠네. 얼굴 닦기에는 좀 썩은거 같다."""
2752,"""문재인은 저기 왜 갔음?? 보스 김정은과 5초간 포옹하러 갔구나"""
2753,"""아~ 정말 몇날며칠 계속 혼내주고 싶다~! 현송월이~! ㅋㅋㅋ"""
2754,"""북한 촌년 그 이하이다...."""
2755,"""문재인 똑똑하네. 이런식으로 삼성전자와 대한민국을 무너뜨리고 적화통일 거지국가로 한발 내딛게 만드네. 과연 엘리트 고정간첩 문재인"""
2756,"""앞으로 제발 일본 제품 쓰지 말고 일본 여행좀 가지 맙시다~~~~!!"""
2757,"""2년간 지켜봤지만...항상 사고는 본인들이 저지르고 해결은 기업이 알아서 할일이라고 하더군......해외로 떠나라는데 눈치없이 남아서는..."""
2758,"""외교는 감정이 아닌 이성으로 해야한다 일본을 우습게 알면 나중에 중국 꼴 난다는걸 재앙이는 외 모를까?  힘을 시르고 때를봐서  해야될게 있는데 그저 인기영합으로 만사를 대하니 욕먹어도 싸다. 견자식."""
2759,"""이런식이면  우리도 일본 관광 가는거 중단 해야 하지 않나요?   더이상 호구 되기전에 ㅜㅜ"""
2760,"""대통령은 돌아 다니면서 사고치고, 수습은 기업들이 하고..."""
2761,"""지금 우리나라 기업들 난리가 났는데 문재앙은 등신짓만 하고 다니면서 기업이 알아서 하라는 꼬라지..."""
2762,"""문재인 특기 ----------------나라 말아먹는 것   ---------------역대 최악이다"""
2763,"""아마추어 정권인 것이 이런 때에 나타나는 것이지!! 한치 앞도 못 내다보고 과거사에만 매달려 우리의 수출산업에 찬물을 끼엇는 바보들의 집단들이지!! 문머저리는 이런 놈들에게 휘둘려 장단만 맟추고 있으니 나라 경제가 정말 걱정이다!!"""
2764,"""국내산업 발전하게 해주네"""
2765,"""친일파보다 더 나쁜게 토착빨갱이다. 재앙이가 나라 말아 먹는 속도에 말이 안나온다 저것도 능력인듯"""
2766,"""달창들이 얼마나 무지하냐면..  우리나라에 들여와있는 기계들이 80%이상이 일제고 농촌에 사용하는 씨앗 교배기술로 인한 로얄티 등 일본의존도가 상당히 높다는거 자체를 모른다. \n국교 단절??  누가 손해일까 과연? 일본은 한국 없어도 충분히 유지가 되는 나라지. 다른 나라와 수교하면 되니. 근데 한국은 당장 어느나라 부품과 어느나라 기계를 들여와야할까??"""
2767,"""문재인 붕신 때문에 여기저기서 보복 당하네 ㅋㅋ 임기 끝날때 쯤이면 어디 아프리카에서도 한국 보복한다는 소리 나올듯"""
2768,"""80년전 일을 갖고 10번이상 우려먹는\n나라는 한국이 유일할것이다!\n그런데 80년전(일제통치),40년전(5.18),5년전(세월호) 사건갖고 우려먹지만  70년전 일(6.25,,중공군)은 언급하기조차 꺼리는 민족이 한민족이다!"""
2769,"""빨리 탄핵하자  나라 거들난다"""
2770,"""솔직히 나라가 힘이 약해서 지배받은걸 챙피하게 여기고 더큰 부강대국으로 만들도록 노력하고, 과거를 잊고 미래를 향해여한다  이젠 용서할때도 되었고,  박정희때나 지금까지 그만큼 일본에게 그만큼 뻬먹었다.  이제좀 후손들을 의해 미래를 물려줄수는 없냐??"""
2771,"""진짜 이제는 되돌릴 수 없는 강을 건넜네요. 북한과 평화를 위해 경제, 외교 모든걸 다 내평겨쳤네요. 1을 얻고자 99를 버리 문재인."""
2772,"""아무대책도 내밀만한 카드도 없이 감정적으로만 앞뒤안가리고 반일감정 내세우는데 뭔 외교가되고 국익이 생기겠나...."""
2773,"""공급 차단되면  삼성  하이닉스 엘지는. 치명적 상처받는다생산중단되고  국가경제 엄청난 타격받게된다"""
2774,"""또하나 국산화의  길을 열었다  힘들겠지만 ㅜㅜ"""
2775,"""저것들은 미국 시민권자들인가?\n남의 나라 국기는 왜 들고 다녀?\n저걸 누가 보수라하냐?\n그냥 흔히들 아는 등신들이지...\n이젠 욕도 안나온다.\n가치가 있어야 댓구해주지...\n하찮아도 너무 하찮다...."""
2776,"""내가 진짜 제일 쪽팔린게 자기나라에서 성조기 들고 흔드는 인간들이다.. 주권의 개념조차 없는 사람들"""
2777,"""성조기응 내리건 날건 관심없는데 제발 태극기 좀 내려라.죄없는태극기가 너무 안타깝다.태극기 이미지 좀 생각해라."""
2778,"""쪽바리 일본 극우는 자국 이익을 무조건 추구한데 우리 극우는  무조건 문재인 반대.  빙    신     들 ~~~"""
2779,"""이미 늙어빠져 사회에선 철저히 무시받던 그들끼리 모이니 자신들이 뭐라도 된 것처럼 태극기부대라는 명칭으로 주목받자 태어나서 처음 느껴보는 감정에 취해 정치적으로 철저히 이용하는자들의 미사여구 몇마디에 속아 자신들이 정말 애국자인줄 알고 똥인지 된장인지도 모르며 살고 있다. \n정보의 진위여부와 후손이 살아갈 이나라는 이미 중요하지 않으며 오직 자신들을 인정해주는척을 하는 군대도 다녀오지 않고 자칭 보수라 외치는 정치인들의 말이 법이요 진리로다.\n흐려진 판단력으로 오늘은 이랬다가 내일은 저랬다가 가볍고 경박하게 살아간다."""
2780,"""사고가 1970년에 머물고 계시는 수구들임.. 나라미래나 좀먹지 말아라.. 지저분하고 냄새나는  천막은 니네 집앞에다 치고 시민들 통행좀 막지말아라 광장이 니네거냐?"""
2781,"""트럼프도 빨갱이라고 하지 그래 ㅋㅋ 하여간 토착왜구들이란 ㅉㅉ"""
2782,"""트럼프도 빨갱이 미국도 빨갱이ㅋㅋㅋㅋㅋㅋㅋ 나중엔 지들끼리 빨갱이라면서 서로 치고 박고 싸우고 죽이고 하다가 전멸할듯^^"""
2783,"""대체 성조기는 왜흔드냐?\n트럼프는 우리공화당인지 우리공당인지  존재조차도 모르고 관심도 없을낀데~  조원진이 양아치같은놈이 운좋게 뱃지달았다가 감투쓰고파서 어거지로 만든당~\n꼴에 당대표래~개가 웃을일이다"""
2784,"""자꾸 무고한 시민이 죽었다는데.ㅋㅋ 연세도 많은 분들이 탄핵반대한다고 흥분해서 심장질환으로 죽고, 시위참가자가 경찰차량 탈취해서 지랄하다 떨어진 스피커에 죽은걸 누구탓을하냐?? 태극기집회때문에 사람이 죽었는데, 태극기집회가 지랄하는건 너무 양심이 없는거 아니냐??"""
2785,"""니네들 논리대로면 숭배하는 미국 트럼프님도 빨갱이니 이제 우짤기냐? ㅋㅋ 천하에 OOO 꽉 막혀가지고 쯪 쯪 에혀~ 답답들 하십니다 반공 교육에 쇠뇌되어서 사리분별이 안되요"""
2786,"""자기 이익에 반하면 미국도 빨갱이라고 부를 기세구나..."""
2787,"""도람프는 너희를 벌레로 생각한다\n걱정하지마라 숨겨둔 일장기를 걸어라\n아베는 너희를 기억해줄테니\n자한당우 일본당 이다\nOOO  그걸 아직도 모르고 성조기를 달고 잇다니"""
2788,"""오늘 일장기 들고 나오던데ㅋㅋㅋ 미친"""
2789,"""정작 트럼프는 관심도 없는데 지들끼리 빨다가 삐지고.."""
2790,"""트럼프는 니들의 존재를 개미만큼도 생각하지 않는다~"""
2791,"""이제 일장기 걸어야지? 본색 나올때도 되지 않았나??? 그렇게 찬양하는 박정희가 친일파 출신이니까."""
2792,"""빨아주고도 혓바닥 수난 당하네  틀딱들 ㅋㅋㅋㅋㅋㅋㅋㅋ"""
2793,"""북한넘어갔다온 트럼프빨갱이를 우짤꼬?ㅋㅋ"""
2794,"""이제. 알았냐 미국 보수는 철저한 자국 우선주의야. 저런게 보수라는 거다. 알겠냐 자국에 이익을 위해선 보수 진보 할것없이 잘되면 배아파서 비판만 하는게 아니라 서로 힘을 합치기도 하고. 트럼프는 우리나라를 조금도 생각하는 사람이 아니라 미국에 이익 본인 이익만 생각하지 우리나라 자칭 보수틀닭은 관심 일도 없씀 그게 정석인데 그동안 성조기 노망난듯이 흔들어 재기더니 이제는 트럼프 보고 빨갱이라 하더라 참 ㅡㅡ 한심한 인간들임보수정치라는건 빨갱이만 왜치면 보수가 아니라 철저한 자국이익을 위해서 일하는게 보수라는 거다 알간?"""
2795,"""외신봐라 제발 지금당장 로이터 들어가서 북미회담 본문좀 읽어봐 문재앙 저새끼 말은 없음 저새낀 꺙 깍두기"""
2796,"""코메디네. 영어 못 알아듣잖아"""
2797,"""웃기고 있네 문재인이 뭔 소린지 꽤도 알아처먹었겠다 영어도 못 하는 놈인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"""
2798,"""귓속말을 알아들었다고?? 개가 웃는다"""
2799,"""영어도 모르는 인간이 귓속말이라  ㅋㅋ 뻥도 참"""
2800,"""그 치매노인은 한국말도 통역이 필요한데 먼 짓을 한거?"""
2801,"""한국말도 못쳐들어먹는 사람한테 영어로ㅋㅋㅋ"""
2802,"""귓속말 하면 뭐해 알아 쳐 먹질 못하는데...."""
2803,"""문통이 언제 영어 공부를 했어요. 개가 웃겠다. 트럼프의 귓속말 알아 들었데요..ㅋ.ㅎㅎㅎㅎㅎㅎㅎㅎ핫핫핫 배꼽 빠진분 많겠다. ㅎㅎㅎㅎㅎ....."""
2804,"""재앙이가 좋아할 말했으면....지금쯤 매스컴에서 난리법석  떠들게 했겠지!"""
2805,"""트럼프한테 중요한 말을 전해들었으면 벌써 까발리고 자랑했겠지,입이 근질거리는데 조용히 있겠어,얼마나 사악한 놈들인데^^^"""
2806,"""일본 반도체 소재 수출 규제나 좀 신경써라. 실리외교 하라고 좀"""
2807,"""진심을 가지고 사람을 대하면 통하는 거다 일본을 봐라 아베가  트럼프한테 최고의 접대를 했지만 뭐랄까 영업사원이 큰거래처 담당자한테 접대를 하는 느낌이었다 트럼프도 그걸 아니까 접대는 받으면서 일본 뒷통수를 치는 발언을 많이 했다 한국도 방위비분담금을 올렸지만 1조를 넘기지 않게 지켰고 철강 자동차등에서 잘지키고 있는 중이다 한국이 일본에 비하면 진짜 로비력도 딸리고 쓰는 돈도 엄청 적은데 미국과 잘해내고 있다"""
2808,"""“어제 니 마누라 옷입는 꼴보니 미친것 같더라~”"""
2809,"""푸핫. 빵터짐. 문재앙 영어 1도 못하는데 트럼프 대통령이 한말을 전혀모름.ㄷㅅ"""
2810,"""한국당은 이런 만남 자꾸만나면 싫어 합니다 빨갱이 놀이 전쟁놀이 해야 하는데 자꾸 평화모드로 가는걸 극히 민감해 하고 있습니다 붉은깃발만 꼽으로 투표해주는 지역민들에게 타격이 갑니다"""
2811,"""영어도 못하는 문맹에게 귓속말?"""
2812,"""귀속말로 “정으니가 너보고 삽살개래.” 이랬을려나? ㅋㅋㅋ"""
2813,"""경제 살아났나? 일자리 생겼나? 비핵화 됐나? ㅋㅋㅋ"""
2814,"""트럼프, 판문점 떠나며 文에 한 귓속말은?... \""김정은이 회담에서…\""......\""너랑은 절대 다시 안 논대\""..ㅋㅋㅋ.....그 말 듣고 충격 받아서 휴가갔나?..."""
2815,"""파란나비 상징 지금껏 들어본 적도 없는데. 갑자기 뭔 강제 논란이야?"""
2816,"""나비라는 글자만 같은 걸 가지고 구성원간 갈들을 일으키려고 부채질하는 조중동 기레기들~~~"""
2817,"""반미세력기자인가?? 트럼프가 본인 입으로 김정숙 여사가 매우 좋은 사람이라고 말했는데?? 왜 자꾸 반미세력들은 여사님 가지고 장난질 하는가??"""
2818,"""별것도 아닌걸로 트집 ㅋㅋㅋㅋㅋhttp://naver.me/5fSaswI5 “Fantastic Woman” 틈만 나면 김정숙 여사 특급 칭찬한 트럼프 대통령"""
2819,"""파란나비라는게 뭘 의미한다는 약속인지 김정숙이는 알고 있었을텐데 대외적인 특히 사드문제에 트럼프앞에서 저걸 햇다는건 의미가 크지.............."""
2820,"""애시당초 문제의 소지를 안 만들어야지~~G19 업서버 때도 프랑스 대통령 부인 팔짱을 왜 끼냐~~??유럽에서는 동성애로 오해 받는다~~아르헨티나 대통령 부인이 말려서 다행이지~~ㅠㅠㅠ"""
2821,"""온세계 각국 가는곳 마다 망신살 제조기 특허 발명품 인가 봅니다\n김여사의 대단한 사상세계 존경스럽네요~!!"""
2822,"""파란나비는 사드르배치말라는 정수기의 고증통해 트럼프대통령에 항의하듯달고나왔다 그러나 미국이어떤나라인가 저뜻을미리파악한 미국은 트럼프가 정수기는 나라를무척사랑하고 죄인이를무척좋아하는것같은사람인것같다고말했는데 이게 우리가듣기에는좋은말같은데 절대아니다 미국트럼프는  불쾌한걸 반유법을써서말한것이다"""
2823,"""청와대 말대로 파란나비가 그런의도 없었다고해도 정치적인 목적으로 쓰이는 파란나비 브러지 안하는게 정상아니냐?"""
2824,"""의미없이 청와대나 대통령 영부인이 떠들거나 착용 행동하는것은 없는거다 밥먹고 ㄸ싸는것빼고 ㅡㅡ 그런데 그런의미가있는 그런걱을 형상화한것 논란이될만한것들은 피하는게맞지 것도 트럼프가 온날; 평소 그런 정치적 색깔 정치적 행동들을 정수기가 하니까 이런논란도 만드는거다;;"""
2825,"""일단 어울리지도 않은 색깔 매치에 굳이 미국대통령 만나면서 오해살만한 짓거리한게 사실 아닙니까?"""
2826,"""지랄을 해요..   정치하는 놈들이나..  기사쓰는 자식들...      낭비만 하고들 있어요..   지면낭비, 시간낭비...   얼마나 뭐를 해야할지들을 모르니 쓸데없는데 정신들이나 ....   참 필요없는 인간들 정말 많어.."""
2827,"""파란나비를 다른사람은 몰라도 그분은 모를리가 없지요ㅜㅜ 넘 위험한행동을 했군여ㅜㅜ"""
2828,"""첫날은 김정숙 다음날은 진선미가 파란나비 달았지 이게 우연이라고? ㅋㅋ 좌파스레기들 거짓말은 알아줘야해"""
2829,"""옛말에 오해받을 행동 하지말라 했다. 의도는 그게 아니더라도 나라의 외교가 좌지우지되는 그런 자리에 저런 짓거리를 하다니...생각이 없는건지, 트럼프 엿먹으라고 시위를 하는건지, 도대체 이해가 안간다, 저년 하는짓은.."""
2830,"""트럼프가 굳이 김정숙여사에게 안부인사를 전해 달라는 흔하지도 않은 이상한 메세지를 보낸 것이 설사 몰랐다 하더라도 진정코 주의력 결핍이다. 요즘 청와대 외교라인을 보면 확실히 제 정신이 아닌 것은 분명하다."""
2831,"""zㅋㅋㅋㅋㅋㅋ 참 별 생쇼를 하네.... 가지가지한다.. 별것도 아닌것 같고 트집잡고"""
2832,"""이게 알고 그랬든 모르고 그랬든 미국 입장에서는 엄청 기분이 나쁘죠. 영부인이라면 상식이라는것을 가지고 살아야 할텐데 상식 이하 수준이니 외교망신도 모자라 트럼프 대통령 앞에서...참.. 대한민국의 한 국민으로써 너무 나도 수치스럽네요 저런 사람을 영부인이라고... 그리고 미국 욕하시는 분들 그러시는거 아니에요 저희가 지금 이렇게 자유 롭게 살고 있는 이유는 6.25 당시 같이싸워준 미군들이 있었기에 가능 한겁니다. 미군들과 다른 나라의 군대들이 아니였으면 저희는 지금 정은이를 보면 울먹이고 박수를치며 밥도 못먹고 핸드폰도못해요"""
2833,"""역시 경인선가자도 조사해 봐야 되는 거였음.. ㅋㅋㅋ.. 아주 적극적이네.. ㅋㅋㅋ.."""
2834,"""체코에서 재앙이 찾아 천박하게 뛰어다니지 않나 5.18 기념식에서는 야당 대표 악수 거부하고 패싱하질 않나 G20에서는 프랑스 영수인 팔짱끼고 친한척하다 아르헨티나 영부인에게 푸싱 당하는 참교육 받질 않나 정말 저 도야지 여편네가 대한민국 국격 떨어지는 짓 그만 보고 싶다"""
2835,"""여기저기 기사들마다. 한반도 평화를 반대하는 극우 태극기부대와 수구꼴통 악플러들의 댓글이 정말 지긋지긋하다. 묵묵히 흔들리지 않고 가는 문대통령 진심 수고했다"""
2836,"""ⓘ 자한당에 의해 삭제된 댓글입니다."""
2837,"""별별 연예인 기사도 나는 판에 영부인기사 날만 하지 않니? 이례적이라쟎아. 배배 꼬여서 악플 달지말고, 맘 곱게 써라"""
2838,"""그냥 예의상 한 말에 의미부여해서 김정숙 띄우기하네 요즘 김정숙 나대서 욕처먹고있는거 무마해보려고?"""
2839,"""호호호 맞아. 내가 아주 훌륭하고 굉장히 특별하긴 하지. 경인선 그거 아무나 타는거 아니에요. 또 내 절친이 보유한 문화제만 해도 얼마야. 호호호. 맞다. 재선하고 싶으면 비법좀 가르켜 드릴까요. 경인선 타면 백악관도 다시 입성하는 건 문제도 아니거든. 호호호. 두유노 경인선? 두유노? 호호호"""
2840,"""다 좋은데 결국은 미국 아니면 아무 것도 못하는게 슬픕니다... 일전에 북한이 대한민국은 간섭말라는 이야기를 했을 때 얼마나 화가나던지.... 대한민국의 최고 우방이 미국인 만큼 우리가 얼마나 중립외교를 잘 해야하는지 이번에 다시 한 번 알게 됩니다..."""
2841,"""김정숙이 나댄다는 이야기지.  ㅉㅉ"""
2842,"""이거 바로 알고 넘어 가세요  김정숙 여사 파란나비  브로치 달았어요  말그대로  트럼프에게 사드배치 철회하라고  시위하는 거에요 그래서 트럼프가 그  네용을 알고  초반 연설에서 김정숙 여사에게 칭찬이지만 무레함을 그렇게 표현한 거에요  여사를 초반 연설에서  칭찬하는건  거의 이레적임니다 말 그대로 불케 하다는  칭찬으로 알아야 합니다"""
2843,"""여기 미국 언론에서는 단 한마디도 취급하지 않고 있는데 한국에서만 난리 났군요. 트럼프 보기에도 얼마나 나댔으면 저런 이야기를 하게 됐을까 생각해 봅니다. 말하고 싶은 내용과 정반대 반어법으로 비꼬는것도 모르고 단세포처럼 좋아하는 언론이나 청와대나 참......"""
2844,"""만만한거지 무슨 ㅋㅋ \n오늘 죄이니 안쓰럽더라 ㅋ\n둘틈에 끼어보겠다고 안간힘을 쓰는 모습보니 측은함 ㅋㅋ"""
2845,"""하도 품격이 떨어지는  짓을 많이 하니까 불쌍해서 하는말을 칭찬이라고 기사를 썼구만"""
2846,"""영부인이이란자가  사드반대 파란나비 달고 나와 대놓고 디스하니까 얼마나 어이가 없었을까. 저렇게 튀는 영부인은 없었다. 역대최악이다."""
2847,"""촐삭댄다=활기차다"""
2848,"""글쎄~\n역대 영부인중에 가장 경박스러운거 같은데\n주책스럽고"""
2849,"""김기자님\n영어잘하시죠?나도 잠깐들었는데 Very special,  active\n하다는  얘기를 호평하시는데\n만찬장에서의 그런표현은 한마디로 너무 나대지 말고 촐랑대지 말라는겁니다.\n글구 세명이서  녹지원을 걸을때 정수기가 트럼프.문하고 동렬로 걸어가고  손으로 안내하던데 그건 외교적 결례아닌가?\n정수기는 대통령이아니거든 뒤에 따라가야지."""
2850,"""남의 나라 퍼스트 레이디 자리에 있는 여자한테 활기차다? 그건 욕이지.  얼마나 설쳐댔으면 몇 분 보지도 않았는데 그런 말할까?  관광버스에서 노래하며 춤추면 딱인데."""
2851,"""개나댄다는 뜻을 돌려서 말하듯 지능적 안티군 ㅋ"""
2852,"""자한당지지자들 특징. 60대이상이 8할이상. 경상도권이 8할이상. 욕설을 즐기며, 근본없는 논리로 자국을 까내리고. 일본을 사랑함. 대죄인인 박근혜를 무죄라며 석방시키라고함. 항상 선글라스및 마스크를 착용함(돈받고알바하는이가 9할) 얼굴 알려지는거를 매우꺼려함. ♡60대이상 노인분들이 선글라스에 등산복착용, 마스크까지했다면 99.999퍼 자한당태극기 지지자♡  노고가 많으십니다. 자한당태극기부대분들."""
2853,"""과거 대통령 영부인은 청화대에서는 야당편이고 민생에서는 서민 편이였는데 지금 영부인은 전혀 그렇지 않네요. 야당 무시하여 정국혼란만 일으키고 대기업사장들 불러 놓고 사회에 기여하라 압력이나 넣고 여고 동창생은 온갖 문제를 일으키고 참 웃기는 영부인입니다."""
2854,"""매국노들이 너무 많다\n지금도 이렇게 많은데 일제강점기땐 얼마나 많았을까"""
2855,"""북한에는 퍼주고도 욕먹고 대기업 일자리 미국에 두둑히 주고 빵셔틀 한번 더 한거지 뭐. 쇼에 놀아나서 열광하는 개돼지들 때문에 우리나라는 참..."""
2856,"""트럼프가 한국에 온 이유는 남한에 실질적인 도움을 주려기 보다 자신에게 실질적인 이익을 가져가기 위해 왔다.증거는 재벌들 모아놓고 훌륭하다고 추켜세워서 한국 기업들이 미국에 더 투자하게 만들어서 미국민들의 일자리 늘려서 재선에 성공하려는 뜻이고 판문점 만남도 미국민들에게 트럼프가 북한을 잘 통제하고 있다는 것을 보여줘서 재선에서 표를 얻고 한국정부에게서도 플러스 알파를 국민들 몰래 비밀로 가져가려는 속셈의 마음으로 작정하고 한국에 왔다.인터뷰도 자기의 전정부 오바마 때에는 미북 관계가 엉망이었는데 자신이 대통령이 되고 난후 좋아졌다"""
2857,"""트럼프가 한국 대통령 같다.. 대기업 임원들 미팅하고.. 어느나라든지 국가수반이 출장가면 경제를 챙기는데.. 이놈 문가는 오로지 챙기는 것 하나.. 오직 하나.. 썩을 놈~~"""
2858,"""100프로  대선용이다.\n지금 민주당 밀리고 있거든.\n근데 문씨는 뭐얌.\n양념? 아니면 케찹?"""
2859,"""미국 대통령이 남한 땅에 들어왔는데 남한 대통령을 빼놓고 북괴 수장이랑 단둘이서 회동을 그것도 남한으로 북괴수장을 데려와 단둘이서 회동함. 대놓고 코리아패싱이 벌어진거라고."""
2860,"""다른 나라도 아니고 자국에서 조차 들러리.. 처음 시작부터 트럼프 손 꼭 잡고 갔어야지..중재자니 운전대니 헛소리에 현실감각이라곤 찾아볼수 없는 젓같은 선언에 구상만 나불대고.. 우리에게 직접적인 위협에 아직도 미국과 북한의 의도 조차 모르고 평화에 한발짝 어쩌구 타령이냐.. 한심하다"""
2861,"""그냥 한미 정상회담 하러 온거 아니고 미북 이벤트 하러 온것 같은데... ㅋㅋ"""
2862,"""\""중재자니 촉진자 행세 집어 치우라\"" \""북유럽에서 자화자찬\"" \""한국은 빠지라\"" 그렇게 비아냥까지 해댔는데 참석하고 싶어서 기웃거렸다는게 기가 막힐 정도다. 애초 미국과 공조를 맞췄다면 미국은 우릴 신뢰해서 힘을 실어줬을거고 이를 본 북한은 우리를 통해 미국에게 접근해야한다 생각해 중재자 역할을 자연스럽게 맡겼을거다. 동맹인 미국에게 되레 북한을 감싸고 도니까 미국은 우릴 불신해 하노이회담 결렬될걸 일본에겐 하루 전에 알려줘도 우리에겐 알리지 않았고 이를 본 북한은 우리가 쓸모가 없다고 판단해 미국과 직거래를 하겠다고 하니 한심하다."""
2863,"""쑈 말고 정확한 논점을 보자고 북돼지가 핵폐기 한다고 하든? 가장 핵심포인트인 핵폐기에 대해서 어떤 결론이 없는 아무 의미없는 쑈밖에 안되잖아 625이후 그렇게 속고도 아직도 기대하며 속는 대한민국 개돼지들 북돼지가 굶어즉어도 선대부터 온갖 노력을하여 만든 핵을 카다피가 선핵폐기후 뒤진걸본 북돼지가 핵을 폐기한다고? 남북합작 좌좀주사파들의 쑈에 넘어가는 대한민국 개돼지들"""
2864,"""우리나라는...(중국.일본.미국.북한)에게서 완벽한 고립무원됐다.그래서 정치 아무나 하는거 아닌거여."""
2865,"""의미 1도 없는 만남, 트럼프 재선 홍보용 사진찍기 만남, 문재인만 신나서 김치국 마시고 있는 상황"""
2866,"""모지리도이런 모지리가 없다. 안방에서는 주인자리 내주고 들러리나 서고, 밬에서는 왕따에 눈칫밥이나 처묵고~  나라와 국민들이 왜 저 한 놈때문에 도맷금으로 모지리 취급을 당해야 하냐고~~~~\n말해봐라, 적와다 민좃당 달창들아!!"""
2867,"""잘 생각해봐라 문재인이 한게 뭐가있나. 김정은이 문재인 연락받고 나왔냐?  아니지 문재인은 회담에 끼지도 못함. 트럼프가 재주부리고 칭찬은 왜 문재인이 받지? 문재인 딴따라 마냥 쑈 그만하고 경제 박근혜때 수준으로 돌려놔라"""
2868,"""정은이는 내일 뒈져도 맛짱 뜨는 기백이라도 있네. 이넘 문가는 국민들 한테  주는게 뭐여? 희망 돈 자존심?  개뿔이다. 써어팔. 받은건 오직 하나. 편가르기. 가족 친구 동료 갈등 유발. 내껀 원래 내꺼. 니껀 먼저 보는 넘이 임자..\n.그래도 노무현 시절엔 사회적 약자 돕기 운동이라도 했어. 노무현 좋아라 안하지만 그땐 서로 돕는 정신은 있었어. 근데 지금은 그 정신만 빼고 다 있어. 굶은 넘이 먼저 본 넘이 막쳐먹어. 손헤언 김지동 탁혼미...얘들말고 숨은 큰손 있잖아"""
2869,"""병풍이였단 소리를 장황하게도 써놨네 ㅋㅋㅋ"""
2870,"""세상  제일 쪽팔린거 넌 빠져 \n재하고 놀지마 우리끼리 놀자 \n따돌림"""
2871,"""중 .러.  일본에는 왕따  트럼프 김정은에겐 들러리 아무런 득도없고 웃음거리만되는 문재인  그래도 아직도 상황파악 못하는 인간이 불쌍하다. 국민이 누굴 믿고 안심하고 살지. 조선왕조가   생각난다"""
2872,"""낄낄빠빠,, 문빠들은 물러나서 기다릴줄 아는 사람이라고 부추기더만...아 놔 상등신덜... 북한이 우리일에 껴들지말라고 난리부리더만. 팽당한 것도 포장하냐?"""
2873,"""미우나 고우나 국가적 자존심은 지키려고 조연 운운하는데 그게 어떻게 조연이냐 패싱이지"""
2874,"""쇼쇼쇼~그래서 뭐가 달라졌는데??  북한이 국제원자력기구 [International Atomic Energy Agency (IAEA)] 사찰 받기로 했어??  북한의 5개 지역 이상의 핵시설과 만든 핵무기 리스트 제출하고 사찰받기로 했어??  김정은 대남척화통일포기 선언하고 평화통일 한다고 선언했어?? 북한의 장단거리 미사일 폐기 하기로 했어?? ==  아무것도 달라진게 없잖아 == 트럼프 제선을 위한 치적 쌓기에 이용당한 불쌍한 문재인 == 초등학생도 아는 쇼에 농락당하지 말고 정신 차리자 ==경제폭망했다!!!"""
2875,"""문재앙은 또 덮을려고 하겠지"""
2876,"""뜨거랄... 제데로 표현해라... 아직도 새때도 구분 못하고 무슨놈의 전쟁을 할라하냐.. 미쳤다.\n새때도 구분 못하는 레이더는 버려라...장난치냐..."""
2877,"""격추시켜라."""
2878,"""판문점쇼"""
2879,"""쑈죄인 수석대변인자리에서짤리고 북한외무성(국장급)한테도욕쳐먹는데 뭐 칭찬해달라고 쑈죄인지지자들 대가리더깨졌냐? 노닶이네 지들 야당시절에 불법드루킹  메크로로 이명박전정권 욕한건 기억이쳐않나나보지? 하긴 내로남불원조당이니 옛날기억은않나나보제 단체 쑈죄인닮아서 치매에 기억상실즐걸린것들 정권바뀌면 불법드루킹메크로특검해서 싹으리 잡아 다 깜빵보내야한다"""
2880,"""비행체인지 새 떼인지 모르겠다는거 보니 나중에 새 떼라고 할 모양이네~"""
